Name,Датум,Цена на последна трансакција,Мак.,Мин.,Просечна цена,%пром.,Количина,Промет во БЕСТ во денари,Вкупен промет во денари
ZIMS,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZIMS,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZIMS,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZIMS,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZIMS,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZIMS,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZIMS,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZIMS,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZIMS,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZIMS,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZIMS,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZIMS,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZIMS,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZIMS,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
ZIMS,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
ZIMS,17.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ZIMS,16.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ZIMS,15.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ZIMS,14.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ZIMS,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.000,340.000
ZIMS,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.000,28.000
ZKAR,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZKAR,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZKAR,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZKAR,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZKAR,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZKAR,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZKAR,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZKAR,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZKAR,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZKAR,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZKAR,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZKAR,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZKAR,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZKAR,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
ZKAR,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
ZKAR,17.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ZKAR,16.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ZKAR,15.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ZKAR,14.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ZKAR,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.000,340.000
ZKAR,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.000,28.000
ZPKO,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZPKO,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZPKO,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZPKO,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZPKO,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZPKO,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZPKO,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZPKO,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZPKO,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZPKO,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZPKO,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZPKO,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZPKO,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZPKO,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
ZPKO,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
ZPKO,17.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ZPKO,16.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ZPKO,15.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ZPKO,14.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ZPKO,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.000,340.000
ZPKO,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.000,28.000
ZPOG,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZPOG,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZPOG,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZPOG,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZPOG,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZPOG,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZPOG,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZPOG,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZPOG,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZPOG,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZPOG,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZPOG,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZPOG,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZPOG,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
ZPOG,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
ZPOG,17.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ZPOG,16.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ZPOG,15.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ZPOG,14.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ZPOG,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.000,340.000
ZPOG,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.000,28.000
ZUAS,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZUAS,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZUAS,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZUAS,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZUAS,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZUAS,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZUAS,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZUAS,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZUAS,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZUAS,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZUAS,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZUAS,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZUAS,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ZUAS,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
ZUAS,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
ZUAS,17.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ZUAS,16.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ZUAS,15.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ZUAS,14.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ZUAS,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.000,340.000
ZUAS,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.000,28.000
ADIN,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ADIN,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ADIN,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ADIN,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ADIN,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ADIN,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ADIN,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ADIN,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ADIN,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ADIN,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ADIN,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ADIN,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ADIN,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ADIN,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
ADIN,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
ADIN,17.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ADIN,16.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ADIN,15.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ADIN,14.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ADIN,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.000,340.000
ADIN,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.000,28.000
ALK,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ALK,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ALK,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ALK,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ALK,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ALK,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ALK,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ALK,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ALK,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ALK,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ALK,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ALK,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ALK,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ALK,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
ALK,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
ALK,17.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ALK,16.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ALK,15.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ALK,14.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ALK,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.000,340.000
ALK,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.000,28.000
ALKB,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ALKB,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ALKB,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ALKB,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ALKB,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ALKB,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ALKB,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ALKB,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ALKB,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ALKB,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ALKB,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ALKB,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ALKB,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ALKB,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
ALKB,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
ALKB,17.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ALKB,16.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ALKB,15.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ALKB,14.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ALKB,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.000,340.000
ALKB,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.000,28.000
AMEH,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
AMEH,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
AMEH,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
AMEH,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
AMEH,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
AMEH,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
AMEH,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
AMEH,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
AMEH,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
AMEH,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
AMEH,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
AMEH,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
AMEH,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
AMEH,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
AMEH,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
AMEH,17.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
AMEH,16.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
AMEH,15.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
AMEH,14.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
AMEH,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.000,340.000
AMEH,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.000,28.000
APTK,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
APTK,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
APTK,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
APTK,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
APTK,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
APTK,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
APTK,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
APTK,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
APTK,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
APTK,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
APTK,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
APTK,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
APTK,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
APTK,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
APTK,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
APTK,17.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
APTK,16.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
APTK,15.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
APTK,14.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
APTK,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.000,340.000
APTK,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.000,28.000
ATPP,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ATPP,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ATPP,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ATPP,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ATPP,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ATPP,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ATPP,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ATPP,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ATPP,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ATPP,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ATPP,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ATPP,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ATPP,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ATPP,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
ATPP,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
ATPP,17.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ATPP,16.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ATPP,15.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ATPP,14.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ATPP,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.000,340.000
ATPP,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.000,28.000
AUMK,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
AUMK,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
AUMK,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
AUMK,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
AUMK,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
AUMK,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
AUMK,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
AUMK,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
AUMK,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
AUMK,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
AUMK,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
AUMK,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
AUMK,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
AUMK,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
AUMK,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
AUMK,17.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
AUMK,16.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
AUMK,15.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
AUMK,14.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
AUMK,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.000,340.000
AUMK,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.000,28.000
BANA,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BANA,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BANA,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BANA,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BANA,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BANA,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BANA,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BANA,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BANA,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BANA,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BANA,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BANA,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BANA,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BANA,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
BANA,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
BANA,17.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
BANA,16.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
BANA,15.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
BANA,14.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
BANA,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.000,340.000
BANA,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.000,28.000
BGOR,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BGOR,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BGOR,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BGOR,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BGOR,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BGOR,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BGOR,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BGOR,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BGOR,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BGOR,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BGOR,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BGOR,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BGOR,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BGOR,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
BGOR,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
BGOR,17.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
BGOR,16.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
BGOR,15.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
BGOR,14.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
BGOR,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.000,340.000
BGOR,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.000,28.000
BIKF,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BIKF,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BIKF,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BIKF,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BIKF,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BIKF,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BIKF,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BIKF,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BIKF,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BIKF,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BIKF,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BIKF,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BIKF,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BIKF,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
BIKF,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
BIKF,17.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
BIKF,16.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
BIKF,15.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
BIKF,14.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
BIKF,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.000,340.000
BIKF,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.000,28.000
BIM,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BIM,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BIM,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BIM,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BIM,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BIM,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BIM,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BIM,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BIM,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BIM,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BIM,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BIM,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BIM,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BIM,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
BIM,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
BIM,17.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
BIM,16.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
BIM,15.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
BIM,14.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
BIM,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.000,340.000
BIM,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.000,28.000
BLTU,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BLTU,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BLTU,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BLTU,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BLTU,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
BLTU,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
