Name,Датум,Цена на последна трансакција,Мак.,Мин.,Просечна цена,%пром.,Количина,Промет во БЕСТ во денари,Вкупен промет во денари
MERM,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
MKSD,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
MKSD,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
MKSD,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
MKSD,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
MLKR,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
MLKR,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
MLKR,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
MLKR,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
MODA,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
MODA,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
MODA,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
MODA,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
MPOL,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
MPOL,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
MPOL,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
MPOL,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
MPT,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
MPT,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
MPT,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
MPT,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
MPTE,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
MPTE,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
MPTE,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
MPTE,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
MTUR,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
MTUR,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
MTUR,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
MTUR,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
MZHE,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
MZHE,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
MZHE,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
MZHE,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
MZPU,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
MZPU,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
MZPU,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
MZPU,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
NEME,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
NEME,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
NEME,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
NEME,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
NOSK,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
NOSK,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
NOSK,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
NOSK,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
OBPP,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
OBPP,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
OBPP,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
OBPP,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
OILK,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
OILK,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
OILK,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
OILK,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
OKTA,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
OKTA,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
OKTA,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
OKTA,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
OMOS,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
OMOS,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
OMOS,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
OMOS,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
OPFO,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
OPFO,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
OPFO,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
OPFO,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
OPTK,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
OPTK,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
OPTK,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
OPTK,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
ORAN,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
ORAN,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
ORAN,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
ORAN,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
OSPO,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
OSPO,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
OSPO,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
OSPO,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
OTEK,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
OTEK,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
OTEK,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
OTEK,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
PELK,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
PELK,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
PELK,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
PELK,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
PGGV,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
PGGV,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
PGGV,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
PGGV,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
PKB,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
PKB,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
PKB,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
PKB,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
POPK,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
POPK,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
POPK,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
POPK,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
PPIV,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
PPIV,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
PPIV,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
PPIV,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
PROD,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
PROD,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
PROD,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
PROD,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
PROT,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
PROT,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
PROT,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
PROT,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
PTRS,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
PTRS,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
PTRS,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
PTRS,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
RADE,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
RADE,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
RADE,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
RADE,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
REPL,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
REPL,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
REPL,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
REPL,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
RIMI,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
RIMI,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
RIMI,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
RIMI,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
RINS,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
RINS,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
RINS,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
RINS,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
RZEK,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
RZEK,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
RZEK,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
RZEK,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
RZIT,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
RZIT,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
RZIT,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
RZIT,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
RZIZ,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
RZIZ,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
RZIZ,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
RZIZ,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
RZLE,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
RZLE,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
RZLE,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
RZLE,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
RZLV,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
RZLV,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
RZLV,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
RZLV,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
RZTK,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
RZTK,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
RZTK,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
RZTK,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
RZUG,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
RZUG,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
RZUG,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
RZUG,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
RZUS,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
RZUS,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
RZUS,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
RZUS,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
SBT,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
SBT,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
SBT,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
SBT,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
SDOM,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
SDOM,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
SDOM,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
SDOM,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
SIL,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
SIL,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
SIL,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
SIL,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
SKON,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
SKON,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
SKON,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
SKON,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
SKP,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
SKP,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
SKP,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
SKP,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
SLAV,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
SLAV,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
SLAV,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
SLAV,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
SNBT,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
SNBT,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
SNBT,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
SNBT,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
SNBTO,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
SNBTO,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
SNBTO,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
SNBTO,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
SOLN,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
SOLN,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
SOLN,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
SOLN,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
SPAZ,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
SPAZ,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
SPAZ,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
SPAZ,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
SPAZP,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
SPAZP,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
SPAZP,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
SPAZP,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
SPOL,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
SPOL,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
SPOL,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
SPOL,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
SSPR,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
SSPR,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
SSPR,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
SSPR,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
STB,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
STB,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
STB,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
STB,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
STBP,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
STBP,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
STBP,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
STBP,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
STIL,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
STIL,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
STIL,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
STIL,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
STOK,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
STOK,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
STOK,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
STOK,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
TAJM,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
TAJM,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
TAJM,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
TAJM,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
TBKO,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
TBKO,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
TBKO,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
TBKO,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
TEAL,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
TEAL,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
TEAL,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
TEAL,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
TEHN,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
TEHN,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
TEHN,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
TEHN,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
TEL,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
TEL,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
TEL,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
TEL,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
TETE,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
TETE,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
TETE,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
TETE,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
TIKV,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
TIKV,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
TIKV,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
TIKV,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
TKPR,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
TKPR,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
TKPR,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
TKPR,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
TKVS,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
TKVS,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
TKVS,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
TKVS,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
TNB,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
TNB,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.4,3.4
TNB,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.0,340.0
TNB,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.0,28.0
TRDB,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.2,343.2
